CO_ANO,CO_MES,CO_MUN,CO_PAIS,KG_LIQUIDO,SG_UF_MUN,SH4,VL_FOB
2012,06,3443303,023,43308,SP,9306,574241
2012,12,3443303,556,130622,SP,9306,3401414
2012,12,3443303,097,27333,SP,9306,517559
2012,09,3443303,023,18211,SP,9306,244598
2012,02,3443303,087,11270,SP,9306,372900
2012,05,3443303,337,13860,SP,9306,454850
2012,02,3443303,023,40445,SP,9306,545911
2012,08,3443303,271,8467,SP,9306,102743
2012,08,3443303,741,14710,SP,9306,766467
2012,04,3443303,249,138686,SP,9306,1723718
2012,02,3443303,249,86095,SP,9306,1115572
2012,02,3443303,573,58448,SP,9306,1256413
2012,05,3443303,023,39674,SP,9306,633483
2012,12,3443303,087,70248,SP,9306,1955136
2012,11,3443303,063,16354,SP,9306,307393
2012,09,3443303,249,196436,SP,9306,2701772
2012,06,3443303,589,756,SP,9306,31615
2012,03,3449904,576,550,SP,9306,1792542
2012,02,3304557,040,9,RJ,9306,66
2012,10,3443303,087,20647,SP,9306,589429
2012,04,3443303,251,45776,SP,9306,1423335
2012,08,4120804,586,1285,PR,9306,285797
2012,04,3443303,845,18892,SP,9306,462760
2012,04,3443303,169,13343,SP,9306,259585
2012,03,3443303,628,58868,SP,9306,1196232
2012,07,3443303,628,11337,SP,9306,187900
2012,12,3443303,815,12500,SP,9306,261665
2012,07,3304557,628,503,RJ,9306,26327
2012,09,3443303,365,5254,SP,9306,323533
2012,07,3443303,271,18750,SP,9306,308509
2012,10,4120804,239,19621,PR,9306,2675911
2012,10,3443303,245,15404,SP,9306,205500
2012,05,3443303,249,172178,SP,9306,2083045
2012,05,3443303,741,82762,SP,9306,2365543
2012,06,3443303,741,13452,SP,9306,359393
2012,11,3443303,791,1287,SP,9306,36912
2012,10,3443303,251,30250,SP,9306,927962
2012,05,3304557,040,16,RJ,9306,366
2012,11,3443303,741,14710,SP,9306,766467
2012,05,3443303,158,12940,SP,9306,230800
2012,11,3443303,764,56250,SP,9306,988077
2012,03,3443303,573,14622,SP,9306,314235
2012,12,3443303,271,12500,SP,9306,217725
2012,12,3443303,249,139383,SP,9306,2040235
2012,08,3443303,244,12406,SP,9306,369338
2012,05,3443303,628,19788,SP,9306,534640
2012,03,3443303,249,139248,SP,9306,1712532
2012,12,3443303,383,19893,SP,9306,298292
2012,05,3443303,169,5730,SP,9306,266418
2012,06,3443303,087,48157,SP,9306,1145020
2012,02,3443303,628,65586,SP,9306,1396682
2012,02,3443303,741,14710,SP,9306,738409
2012,04,3443303,291,12500,SP,9306,256000
2012,09,3443303,069,17060,SP,9306,280521
2012,10,4120804,776,2664,PR,9306,270765
2012,10,3443303,249,384037,SP,9306,5563941
2012,05,3443303,251,102804,SP,9306,3111913
2012,09,3443303,386,73751,SP,9306,1926976
2012,05,3443303,573,11467,SP,9306,144951
2012,05,3443303,442,16707,SP,9306,258141
2012,10,3443303,267,12150,SP,9306,204800
2012,05,3443303,271,8459,SP,9306,117457
2012,06,3443303,275,12191,SP,9306,167182
2012,06,3443303,249,166690,SP,9306,2119958
2012,04,3443303,628,81582,SP,9306,2016871
2012,04,3443303,063,11734,SP,9306,206501
2012,12,3443303,053,68205,SP,9306,2669636
2012,06,3443303,158,37870,SP,9306,1021634
2012,03,3443303,251,179054,SP,9306,5016815
2012,11,3443303,756,8324,SP,9306,138643
2012,01,3443303,275,23000,SP,9306,901552
2012,10,3443303,023,20788,SP,9306,260726
2012,08,3443303,023,40639,SP,9306,650423
2012,08,3443303,249,359321,SP,9306,4866056
2012,04,3443303,023,59686,SP,9306,871863
2012,08,3443303,493,2616,SP,9306,81717
2012,01,3443303,023,43747,SP,9306,835400
2012,12,4120804,169,96554,PR,9306,1081760
2012,11,3443303,158,25580,SP,9306,514398
2012,12,3443303,791,7,SP,9306,1556
2012,10,3443303,741,40344,SP,9306,1359820
2012,09,3443303,063,3398,SP,9306,173880
2012,05,3443303,087,64280,SP,9306,1061120
2012,09,3443303,251,23513,SP,9306,690322
2012,02,3443303,291,9760,SP,9306,199139
2012,10,3443303,628,16397,SP,9306,262731
2012,04,3446801,158,724,SP,9306,116698
2012,07,3443303,023,44068,SP,9306,679301
2012,07,3443303,556,34891,SP,9306,1096055
2012,01,3443303,158,1346,SP,9306,52077
2012,07,3443303,158,22045,SP,9306,353888
2012,12,3443303,158,5384,SP,9306,117900
2012,03,3443303,245,13364,SP,9306,182031
2012,10,3443303,776,28556,SP,9306,709326
2012,02,3443303,767,12500,SP,9306,193836
2012,02,3443303,169,19788,SP,9306,575681
2012,11,3443303,239,16106,SP,9306,388800
2012,06,3443303,375,45241,SP,9306,876967
2012,01,3443303,399,1000,SP,9306,13407
2012,12,3443303,244,100779,SP,9306,2372683
2012,11,3443303,023,67310,SP,9306,990805
2012,03,3443303,087,12397,SP,9306,410190
2012,07,3443303,670,25699,SP,9306,706244
2012,12,3443303,169,46828,SP,9306,1081459
2012,09,3443303,087,159154,SP,9306,3234305
2012,10,3443303,158,2540,SP,9306,50799
2012,09,3443303,589,3819,SP,9306,77966
2012,06,3443303,251,14719,SP,9306,431922
2012,02,3443303,275,23000,SP,9306,901552
2012,12,3304557,628,868,RJ,9306,1030049
2012,11,3443303,628,5660,SP,9306,139100
2012,09,3443303,158,41424,SP,9306,1177342
2012,09,3304557,245,1163,RJ,9306,91300
2012,07,3443303,249,180670,SP,9306,2310198
2012,11,3443303,249,284965,SP,9306,4123060
2012,07,3443303,741,80102,SP,9306,2658438
2012,05,3443303,845,3320,SP,9306,55487
2012,07,3443303,383,19684,SP,9306,262235
2012,09,3443303,383,15995,SP,9306,204202
2012,03,3443303,023,60139,SP,9306,861329
2012,07,3443303,767,14590,SP,9306,175863
2012,03,3443303,063,10375,SP,9306,207869
2012,05,3443303,063,8550,SP,9306,174657
2012,07,3443303,391,15055,SP,9306,492791
2012,10,3443303,275,14722,SP,9306,185750
2012,08,3443303,063,1314,SP,9306,62976
2012,02,3443303,245,14020,SP,9306,169831
2012,04,4120804,169,55038,PR,9306,318699
2012,08,3443303,087,10212,SP,9306,141385
2012,10,3446801,158,600,SP,9306,115285
2012,06,3443303,383,18504,SP,9306,250372
2012,12,3443303,023,43400,SP,9306,674226
2012,07,3443303,244,12185,SP,9306,332081
2012,11,3304557,375,12500,RJ,9306,1588989
2012,08,3443303,628,53361,SP,9306,883787
2012,04,3443303,087,96040,SP,9306,1933800
2012,07,3443303,251,87728,SP,9306,2637380
2012,01,3443303,251,77245,SP,9306,1809472
2012,01,3443303,249,34179,SP,9306,454713
2012,03,3443303,383,17400,SP,9306,230624
2012,03,3443303,158,1056,SP,9306,24899
2012,02,3443303,403,2304,SP,9306,601112
2012,08,3443303,251,94052,SP,9306,2795492
2012,04,3443303,776,7043,SP,9306,104056
2012,05,3443303,267,32263,SP,9306,1030894
2012,12,3443303,063,5897,SP,9306,122361
2012,12,3443303,267,15814,SP,9306,325537
2012,03,3443303,169,23880,SP,9306,502380
2012,02,3443303,251,122350,SP,9306,2859151
2012,04,3443303,741,65406,SP,9306,2442707
2012,04,3443303,275,10657,SP,9306,141060
2012,04,3443303,764,25000,SP,9306,427475
2013,03,3443303,087,35039,SP,9306,1165712
2013,07,3443303,573,14210,SP,9306,183097
2013,12,3443303,023,35787,SP,9306,713763
2013,01,3443303,023,21243,SP,9306,395889
2013,03,3443303,251,98000,SP,9306,2253284
2013,07,3443303,488,12509,SP,9306,411400
2013,10,3443303,158,62646,SP,9306,1649200
2013,06,3443303,244,96569,SP,9306,2537104
2013,02,3443303,169,94557,SP,9306,2571558
2013,06,3443303,251,34914,SP,9306,907723
2013,03,3443303,158,8182,SP,9306,116570
2013,08,3443303,628,4,SP,9306,15
2013,10,3443303,023,108874,SP,9306,1828569
2013,12,3443303,251,30663,SP,9306,999555
2013,01,3443303,741,29420,SP,9306,1532934
2013,12,3443303,556,91232,SP,9306,3548080
2013,03,3443303,023,55909,SP,9306,1258023
2013,03,3443303,244,29030,SP,9306,614649
2013,04,3443303,375,24501,SP,9306,522065
2013,11,3443303,063,17215,SP,9306,304686
2013,05,3443303,023,110582,SP,9306,1491253
2013,12,3443303,249,160635,SP,9306,2669832
2013,12,3443303,589,5310,SP,9306,94325
2013,03,3443303,383,18853,SP,9306,255557
2013,04,3443303,249,152335,SP,9306,2455727
2013,06,3443303,267,11218,SP,9306,180061
2013,03,3443303,063,16171,SP,9306,329040
2013,04,3443303,158,371,SP,9306,14878
2013,03,3443303,628,32794,SP,9306,507332
2013,02,3443303,063,11568,SP,9306,223960
2013,11,3443303,251,47590,SP,9306,1360824
2013,02,3443303,776,28430,SP,9306,875746
2013,11,3443303,244,118931,SP,9306,3106335
2013,05,3443303,275,19795,SP,9306,258451
2013,09,3443303,589,80347,SP,9306,2215765
2013,05,3443303,245,21723,SP,9306,292936
2013,10,3443303,741,24952,SP,9306,699059
2013,04,3443303,267,12199,SP,9306,165000
2013,08,3443303,198,132,SP,9306,480
2013,07,3443303,244,150921,SP,9306,3802623
2013,06,3443303,756,8049,SP,9306,129135
2013,10,3443303,063,10601,SP,9306,197527
2013,08,3443303,158,34662,SP,9306,514172
2013,02,3443303,485,2094,SP,9306,37959
2013,08,3443303,249,250677,SP,9306,3493849
2013,04,3443303,023,98087,SP,9306,1597100
2013,03,3443303,399,24,SP,9306,854
2013,10,3443303,249,179006,SP,9306,2931341
2013,12,3304557,770,115,RJ,9306,9077
2013,02,3443303,251,12250,SP,9306,287821
2013,02,3443303,249,299233,SP,9306,4442325
2013,02,3443303,053,25056,SP,9306,439178
2013,09,3443303,267,27464,SP,9306,763416
2013,05,3304557,576,24240,RJ,9306,2378650
2013,06,3443303,063,4778,SP,9306,99876
2013,01,3443303,169,13750,SP,9306,276346
2013,04,3443303,169,43392,SP,9306,857168
2013,03,3443303,741,38268,SP,9306,1789200
2013,07,3443303,053,179277,SP,9306,3853514
2013,08,3304557,245,560,RJ,9306,47200
2013,05,3443303,791,4373,SP,9306,222210
2013,08,3443303,023,120133,SP,9306,2011155
2013,10,3443303,383,22024,SP,9306,378168
2013,10,3443303,831,19997,SP,9306,281350
2013,12,4120804,403,168271,PR,9306,1933125
2013,07,3443303,820,15823,SP,9306,398404
2013,06,3443303,023,34226,SP,9306,441719
2013,07,3443303,158,74126,SP,9306,1592157
2013,04,3443303,244,112424,SP,9306,2477274
2013,09,3443303,154,122620,SP,9306,2961063
2013,02,3443303,158,4,SP,9306,100
2013,06,3443303,249,153910,SP,9306,2174567
2013,12,3443303,245,57662,SP,9306,1151671
2013,10,4120804,169,5325,PR,9306,653366
2013,04,3424402,488,3380,SP,9306,326896
2013,08,3449904,576,4125,SP,9306,11517680
2013,07,3443303,087,11270,SP,9306,365400
2013,12,3443303,538,13,SP,9306,1373
2013,12,4120804,031,25114,PR,9306,2419845
2013,02,3443303,628,12649,SP,9306,192553
2013,04,3443303,791,4645,SP,9306,297867
2013,09,3443303,493,3538,SP,9306,123000
2013,09,3443303,087,439,SP,9306,50
2013,11,3443303,403,22844,SP,9306,634050
2013,11,3443303,275,0,SP,9306,3
2013,12,3443303,386,136640,SP,9306,3393600
2013,06,3304557,628,882,RJ,9306,238954
2013,12,3443303,063,1165,SP,9306,23533
2013,07,3443303,403,77200,SP,9306,1706999
2013,12,3443303,764,37500,SP,9306,691220
2013,09,3443303,063,6392,SP,9306,127964
2013,09,4120804,169,5743,PR,9306,712454
2013,02,3443303,087,46352,SP,9306,1320864
2013,05,3443303,589,7280,SP,9306,260117
2013,11,3443303,053,37920,SP,9306,1119444
2013,11,3443303,888,24287,SP,9306,620750
2013,07,3443303,023,83855,SP,9306,1669886
2013,07,3443303,341,26727,SP,9306,685750
2013,08,3443303,087,5635,SP,9306,182700
2013,06,3443303,845,1804,SP,9306,31870
2013,12,3443303,267,8912,SP,9306,321010
2013,03,3443303,169,40734,SP,9306,893362
2013,09,3443303,275,14417,SP,9306,210178
2013,02,3443303,383,21024,SP,9306,302506
2013,05,3443303,244,67432,SP,9306,1377436
2013,12,3443303,756,10081,SP,9306,168246
2013,09,3443303,383,85,SP,9306,3735
2013,10,3443303,337,6753,SP,9306,101447
2013,01,3443303,776,145,SP,9306,3046
2013,12,3443303,628,20400,SP,9306,378847
2013,11,3443303,249,207331,SP,9306,3097744
2013,11,3443303,267,25616,SP,9306,341000
2013,09,3443303,053,108904,SP,9306,2676848
2013,11,3443303,069,19811,SP,9306,337940
2013,05,3443303,251,48300,SP,9306,1202365
2013,01,3443303,249,184883,SP,9306,2740928
2013,06,3443303,383,20255,SP,9306,274626
2013,12,3303500,244,135185,RJ,9306,11244497
2013,09,3443303,023,21121,SP,9306,343162
2013,05,3443303,249,239939,SP,9306,3053895
2013,02,3443303,023,44228,SP,9306,611649
2013,11,3443303,820,3675,SP,9306,92655
2013,11,3446801,158,460,SP,9306,72640
2013,11,4120804,488,23460,PR,9306,523000
2013,09,3443303,249,152510,SP,9306,2241586
2013,06,3443303,776,11616,SP,9306,277829
2013,08,3443303,275,20072,SP,9306,275086
2013,07,3443303,251,8040,SP,9306,216402
2013,04,3443303,383,18695,SP,9306,248552
2013,01,3443303,267,24604,SP,9306,687412
2013,07,3443303,815,8750,SP,9306,190609
2013,07,3443303,493,402,SP,9306,21088
2013,11,3443303,845,7816,SP,9306,139150
2013,03,3443303,791,13,SP,9306,486
2013,04,3443303,251,137316,SP,9306,3996669
2013,06,3443303,158,17960,SP,9306,297373
2013,06,3443303,815,7500,SP,9306,354963
2013,02,3443303,244,17683,SP,9306,685917
2013,09,3443303,628,1,SP,9306,2
2013,09,3443303,080,2210,SP,9306,934800
2013,05,3443303,383,19871,SP,9306,274549
2013,11,3443303,023,64774,SP,9306,1044593
2013,03,3443303,249,236303,SP,9306,3296284
2013,08,3443303,764,37500,SP,9306,678123
2013,06,3446801,158,2,SP,9306,274
2013,12,3443303,244,71096,SP,9306,1807808
2013,07,3443303,249,100653,SP,9306,1497592
2013,07,3443303,386,226,SP,9306,2010
2013,09,3443303,244,74466,SP,9306,1924754
2013,09,3443303,791,14800,SP,9306,212737
2013,05,3443303,053,208505,SP,9306,4136313
2013,11,3443303,741,11420,SP,9306,271911
2013,05,3443303,158,16384,SP,9306,260700
2013,07,3443303,063,2151,SP,9306,44872
2013,07,3443303,776,24911,SP,9306,591565
2013,04,3443303,087,19801,SP,9306,662244
2013,08,3136702,845,3056,MG,9306,388000
2013,07,3443303,741,16,SP,9306,10
2013,09,3443303,245,20944,SP,9306,252530
2013,09,3443303,776,47738,SP,9306,1140956
2013,02,3443303,741,7350,SP,9306,178200
2013,05,3443303,063,19874,SP,9306,700546
2013,05,3443303,776,81,SP,9306,3000
2014,07,3443303,275,25300,SP,9306,653866
2014,03,3443303,169,100006,SP,9306,2327353
2014,06,3443303,383,40464,SP,9306,595397
2014,03,3443303,063,4928,SP,9306,92792
2014,09,3443303,087,291,SP,9306,4348
2014,05,3443303,249,186432,SP,9306,2721673
2014,05,3443303,756,8888,SP,9306,146165
2014,05,3443303,845,10905,SP,9306,79735
2014,07,3443303,271,6390,SP,9306,86658
2014,04,3443303,023,128698,SP,9306,2028603
2014,11,3433908,845,17,SP,9306,4500
2014,04,3443303,249,288485,SP,9306,4571693
2014,08,3443303,023,43542,SP,9306,680270
2014,03,3443303,158,471,SP,9306,4329
2014,11,3443303,845,1337,SP,9306,18014
2014,01,3443303,291,59910,SP,9306,937589
2014,10,3443303,845,26770,SP,9306,765880
2014,09,3443303,246,15531,SP,9306,284000
2014,02,3443303,573,13,SP,9306,136
2014,09,3443303,345,9049,SP,9306,242781
2014,12,3443303,249,139134,SP,9306,1833878
2014,03,3443303,249,196035,SP,9306,2552263
2014,07,3443303,845,2477,SP,9306,41084
2014,08,3443303,249,185640,SP,9306,2545160
2014,08,3443303,442,8949,SP,9306,325280
2014,05,3443303,023,67135,SP,9306,1117967
2014,12,3443303,023,91200,SP,9306,1235150
2014,08,3443303,154,57800,SP,9306,1492210
2014,12,3443303,442,15494,SP,9306,386758
2014,10,3443303,791,13728,SP,9306,179140
2014,07,3443303,153,4676,SP,9306,87652
2014,11,3443303,158,37421,SP,9306,1038760
2014,10,3443303,249,228037,SP,9306,3120210
2014,11,3443303,087,52920,SP,9306,861840
2014,05,3443303,097,13233,SP,9306,258500
2014,09,3443303,245,14288,SP,9306,181268
2014,02,3443303,249,189256,SP,9306,2770327
2014,05,3443303,275,64786,SP,9306,1497622
2014,12,3443303,245,24557,SP,9306,563410
2014,06,3443303,386,69196,SP,9306,1887584
2014,07,3443303,023,62842,SP,9306,898657
2014,08,3443303,158,10601,SP,9306,154334
2014,12,3443303,244,126170,SP,9306,3145133
2014,08,3304557,240,5975,RJ,9306,565845
2014,07,3443303,589,13332,SP,9306,231265
2014,10,3443303,383,21807,SP,9306,273646
2014,06,3443303,063,5712,SP,9306,99282
2014,06,3443303,158,148893,SP,9306,2518521
2014,11,3443303,589,15211,SP,9306,255175
2014,08,3443303,251,50134,SP,9306,1653176
2014,07,3443303,158,7845,SP,9306,157300
2014,09,3443303,573,56990,SP,9306,1432605
2014,09,3443303,275,41503,SP,9306,844335
2014,06,3443303,023,41034,SP,9306,552980
2014,07,3443303,251,3850,SP,9306,206500
2014,07,3443303,087,109,SP,9306,3823
2014,07,3443303,154,39844,SP,9306,989123
2014,04,3443303,154,140636,SP,9306,3033719
2014,07,3443303,556,88400,SP,9306,4035630
2014,11,3443303,063,4479,SP,9306,99364
2014,03,3443303,341,11433,SP,9306,359345
2014,06,3433908,845,16,SP,9306,4500
2014,03,3443303,399,2336,SP,9306,43541
2014,12,3443303,383,19832,SP,9306,264875
2014,10,3443303,573,4,SP,9306,110
2014,05,3443303,827,7700,SP,9306,233000
2014,12,3443303,158,50155,SP,9306,944439
2014,06,3443303,249,268275,SP,9306,3628324
2014,07,3443303,267,12200,SP,9306,156750
2014,03,3443303,383,18504,SP,9306,260441
2014,08,3443303,556,70100,SP,9306,2596352
2014,07,3443303,383,14563,SP,9306,463697
2014,04,3443303,764,12600,SP,9306,390679
2014,06,3443303,275,63250,SP,9306,1641688
2014,05,3443303,080,698,SP,9306,505
2014,05,3443303,776,2896,SP,9306,53985
2014,05,3443303,267,11816,SP,9306,318791
2014,10,3304557,249,627,RJ,9306,59658
2014,08,3407605,063,616,SP,9306,33678
2014,12,3443303,628,3653,SP,9306,56452
2014,11,3443303,249,122959,SP,9306,1698071
2014,07,3443303,776,5939,SP,9306,93349
2014,09,3443303,229,11422,SP,9306,345500
2014,03,3443303,154,123819,SP,9306,2794066
2014,11,3443303,573,4,SP,9306,110
2014,01,3443303,249,185003,SP,9306,2613282
2014,10,3443303,556,82324,SP,9306,4320508
2014,04,3443303,386,90640,SP,9306,2268848
2014,03,3443303,556,68320,SP,9306,2974400
2014,04,3443303,791,12463,SP,9306,160665
2014,11,3443303,442,14784,SP,9306,515854
2014,01,3433908,647,37,SP,9306,3135
2014,05,3443303,063,27992,SP,9306,489228
2014,05,3443303,154,270946,SP,9306,6360928
2014,10,3443303,741,13166,SP,9306,306319
2014,03,3443303,023,41195,SP,9306,663916
2014,04,3443303,341,5545,SP,9306,87618
2014,12,3443303,087,37417,SP,9306,855892
2014,08,3443303,275,25300,SP,9306,653866
2014,01,3443303,158,14854,SP,9306,292613
2014,02,3443303,245,13527,SP,9306,180278
2014,02,3443303,023,32209,SP,9306,647807
2014,09,3443303,154,246,SP,9306,17900
2014,05,3443303,556,36576,SP,9306,1002240
2014,12,3443303,556,57112,SP,9306,1725000
2014,06,3443303,845,7060,SP,9306,49400
2014,03,3443303,485,2025,SP,9306,88338
2014,08,3443303,791,120,SP,9306,3292
2014,06,3424402,365,200162,SP,9306,38940500
2014,04,3443303,251,12100,SP,9306,412149
2014,02,3443303,251,85429,SP,9306,3150493
2014,02,3443303,341,9312,SP,9306,209611
2014,09,3443303,023,42733,SP,9306,666485
2014,09,3443303,741,40250,SP,9306,1180075
2014,05,3443303,244,120681,SP,9306,3023972
2014,10,3443303,069,16339,SP,9306,269273
2014,04,3443303,275,57500,SP,9306,1504559
2014,12,3443303,267,31936,SP,9306,932725
2014,07,3443303,063,956,SP,9306,117160
2014,06,3443303,251,53530,SP,9306,1247458
2014,07,3443303,538,15854,SP,9306,213051
2014,11,3443303,275,14139,SP,9306,182125
2014,11,3443303,023,65330,SP,9306,814431
2014,01,3443303,383,21453,SP,9306,302385
2014,08,3443303,845,12963,SP,9306,271194
2014,06,3304557,764,45,RJ,9306,8200
2014,02,3443303,275,11202,SP,9306,146651
2014,02,3443303,386,25,SP,9306,300
2014,02,3443303,271,9960,SP,9306,135998
2014,05,3443303,589,67389,SP,9306,1942213
2014,12,3443303,063,12066,SP,9306,270866
2014,11,3443303,791,68530,SP,9306,1379952
2014,07,3443303,244,131256,SP,9306,3501769
2014,10,3443303,063,11794,SP,9306,232366
2014,12,3443303,251,34884,SP,9306,1191819
2014,02,3443303,267,30064,SP,9306,635208
2014,10,3443303,244,70560,SP,9306,1272620
2014,09,3443303,063,14247,SP,9306,297306
2014,01,3443303,023,31216,SP,9306,648950
2014,04,3443303,063,5663,SP,9306,99845
2014,04,3443303,455,4,SP,9306,16
2014,10,3443303,023,29585,SP,9306,365226
2014,04,3427207,845,1439,SP,9306,175494
2014,01,3443303,764,12500,SP,9306,225246
2014,11,3443303,251,55578,SP,9306,1863630
2014,10,3443303,442,14784,SP,9306,538244
2014,12,3443303,271,7864,SP,9306,91929
2014,12,3443303,741,2700,SP,9306,52163
2014,01,3443303,251,22826,SP,9306,780107
2014,10,3443303,154,7700,SP,9306,307770
2014,04,3443303,169,6872,SP,9306,167580
2014,03,3443303,403,2296,SP,9306,691970
2014,07,3443303,249,225126,SP,9306,2987115
2014,01,3443303,845,1453,SP,9306,24773
2014,09,3443303,249,323119,SP,9306,4275753
2014,09,3443303,756,11879,SP,9306,191464
2014,02,3443303,383,19210,SP,9306,281568
2014,09,3443303,845,12230,SP,9306,294500
2015,05,3443303,589,14065,SP,9306,234900
2015,11,3443303,023,38251,SP,9306,455092
2015,03,3443303,251,45050,SP,9306,1343866
2015,09,3443303,403,57110,SP,9306,1548840
2015,09,3443303,063,22900,SP,9306,390316
2015,10,3443303,386,113834,SP,9306,2489490
2015,06,3443303,845,8917,SP,9306,64477
2015,10,3405708,158,30,SP,9306,684
2015,10,3443303,383,22327,SP,9306,273817
2015,03,3443303,158,770,SP,9306,24815
2015,03,3443303,815,45180,SP,9306,871640
2015,01,3443303,493,40246,SP,9306,897095
2015,01,3443303,607,3050,SP,9306,40000
2015,12,3443303,791,3975,SP,9306,169969
2015,02,3443303,251,68246,SP,9306,1995732
2015,02,3443303,158,8220,SP,9306,248901
2015,08,3443303,391,14194,SP,9306,397140
2015,04,3443303,063,4843,SP,9306,98800
2015,04,3443303,756,8197,SP,9306,129407
2015,06,3443303,053,127178,SP,9306,2208088
2015,07,3443303,251,27887,SP,9306,537371
2015,06,3443303,080,9141,SP,9306,951176
2015,09,3443303,249,336275,SP,9306,4433418
2015,10,3443303,251,7700,SP,9306,293061
2015,06,3443303,827,99075,SP,9306,2099320
2015,01,3443303,023,17549,SP,9306,303583
2015,07,3443303,063,10638,SP,9306,178620
2015,11,3443303,275,59208,SP,9306,1026713
2015,02,3443303,556,87324,SP,9306,2626008
2015,07,3443303,249,331325,SP,9306,4370117
2015,05,3443303,063,62641,SP,9306,1143679
2015,09,3443303,556,6200,SP,9306,635753
2015,10,3443303,023,43178,SP,9306,577757
2015,07,3443303,776,1880,SP,9306,30963
2015,12,3443303,245,14509,SP,9306,161092
2015,12,3443303,741,17098,SP,9306,410445
2015,09,3443303,275,63262,SP,9306,1331204
2015,09,3443303,251,11550,SP,9306,426066
2015,01,3443303,776,132,SP,9306,3684
2015,07,3443303,750,2431,SP,9306,78830
2015,06,3443303,573,13,SP,9306,432
2015,07,3443303,023,65392,SP,9306,729046
2015,03,3443303,087,25200,SP,9306,471220
2015,12,3443303,442,7700,SP,9306,253687
2015,01,3443303,628,55,SP,9306,1105
2015,12,3443303,386,160350,SP,9306,3267660
2015,08,3443303,249,279350,SP,9306,3728548
2015,04,3443303,589,11945,SP,9306,196265
2015,04,3443303,845,30124,SP,9306,407127
2015,06,3443303,791,422,SP,9306,30512
2015,09,3443303,573,103082,SP,9306,2214696
2015,09,3443303,245,16186,SP,9306,174978
2015,08,3443303,023,101550,SP,9306,1237285
2015,08,3424402,053,897862,SP,9306,57692959
2015,12,3443303,267,33302,SP,9306,805588
2015,06,3443303,087,35787,SP,9306,686547
2015,12,3443303,251,9860,SP,9306,470040
2015,08,3433908,845,12,SP,9306,3105
2015,01,3443303,249,276124,SP,9306,3607006
2015,10,3443303,158,6375,SP,9306,175594
2015,02,3443303,063,2855,SP,9306,63197
2015,05,3443303,275,83667,SP,9306,1619622
2015,11,3443303,158,9487,SP,9306,142660
2015,12,3443303,676,2636,SP,9306,45991
2015,08,3443303,291,36000,SP,9306,619200
2015,04,3443303,386,6,SP,9306,131
2015,05,3443303,251,53900,SP,9306,1577212
2015,07,3443303,845,2912,SP,9306,76234
2015,07,3443303,169,8950,SP,9306,421601
2015,07,3405708,158,30,SP,9306,21347
2015,08,3443303,275,38717,SP,9306,596297
2015,01,3443303,820,16286,SP,9306,482500
2015,07,3443303,087,12600,SP,9306,227759
2015,09,3443303,267,64023,SP,9306,1808710
2015,05,3443303,023,58420,SP,9306,729363
2015,03,3443303,687,12992,SP,9306,198240
2015,09,3443303,023,43916,SP,9306,499432
2015,05,3443303,267,26377,SP,9306,768412
2015,02,3443303,087,248,SP,9306,7188
2015,04,3443303,251,10550,SP,9306,345938
2015,03,3443303,556,22176,SP,9306,864662
2015,07,3443303,275,37950,SP,9306,810343
2015,10,3443303,080,1048,SP,9306,499100
2015,02,3443303,403,15200,SP,9306,210510
2015,10,3424402,053,245232,SP,9306,47523655
2015,03,3443303,361,30226,SP,9306,909356
2015,05,3443303,244,140658,SP,9306,3976049
2015,07,3443303,383,47173,SP,9306,503399
2015,02,3443303,023,54323,SP,9306,679803
2015,03,3443303,244,91990,SP,9306,2363566
2015,11,3443303,249,246344,SP,9306,3319346
2015,09,3443303,087,12400,SP,9306,460032
2015,10,3443303,249,419242,SP,9306,5503850
2015,03,3443303,249,275220,SP,9306,3595897
2015,02,3443303,249,278706,SP,9306,3730862
2015,02,3443303,573,2,SP,9306,31
2015,02,3443303,275,9046,SP,9306,98944
2015,04,3443303,087,12400,SP,9306,420000
2015,06,3443303,063,24199,SP,9306,424634
2015,10,3443303,756,11216,SP,9306,164264
2015,12,3443303,023,41915,SP,9306,664156
2015,12,3443303,383,22537,SP,9306,289994
2015,12,3443303,169,64212,SP,9306,1709469
2015,12,3443303,249,297487,SP,9306,4023958
2015,08,3443303,383,23200,SP,9306,244474
2015,11,3443303,741,775,SP,9306,9488
2015,07,3304557,245,4474,RJ,9306,196554
2015,04,3443303,158,15650,SP,9306,348805
2015,04,3443303,628,13468,SP,9306,144445
2015,01,3443303,251,6005,SP,9306,201144
2015,05,3443303,776,9283,SP,9306,148310
2015,11,3443303,791,3975,SP,9306,175488
2015,06,3304557,158,36740,RJ,9306,4018000
2015,02,3443303,244,72943,SP,9306,1837852
2015,08,3443303,251,13400,SP,9306,368566
2015,08,3443303,776,11082,SP,9306,192993
2015,02,3443303,245,8454,SP,9306,98603
2015,04,3443303,791,5331,SP,9306,246975
2015,06,3443303,198,5711,SP,9306,144510
2015,01,3427207,845,420,SP,9306,62000
2015,05,3443303,383,24305,SP,9306,337968
2015,12,3443303,345,16560,SP,9306,428530
2015,08,3443303,271,8018,SP,9306,92514
2015,09,4201307,845,317,SC,9306,6500
2015,04,3443303,249,259707,SP,9306,3375533
2015,08,3443303,827,40000,SP,9306,843484
2015,06,3443303,023,82289,SP,9306,986542
2015,06,3443303,249,261752,SP,9306,3892651
